ex	transcript_id	E	stop_cod	gr_50bp	TE	transcript_id_te	source	pAread	atlas_exp	gene_name	db_xref.nmd	max_TPM.nmd	sample_count.nmd	db_xref.ate	sample_count.ate	max_TPM.ate	I1	I2
chr10_13446485_13446541_-	CHS.5558.43	chr10_13441750_13447266_-	13446531	FALSE	13446040	NA	atlas,pAread	46	0.0032	BEND7	RefSeq:NM_001370075.2	3.1	17	NA	NA	NA	chr10_13441750_13446485_-	chr10_13446541_13447266_-
chr10_13446485_13446541_-	CHS.5558.43	chr10_13441750_13447266_-	13446531	FALSE	13446083	NA	atlas,pAread	97	0.0263	BEND7	RefSeq:NM_001370075.2	3.1	17	NA	NA	NA	chr10_13441750_13446485_-	chr10_13446541_13447266_-
chr10_13446485_13446541_-	CHS.5558.43	chr10_13441750_13447266_-	13446531	FALSE	13446389	NA	atlas,pAread	52	0.0163	BEND7	RefSeq:NM_001370075.2	3.1	17	NA	NA	NA	chr10_13441750_13446485_-	chr10_13446541_13447266_-
chr10_13651903_13651974_-	CHS.5562.5	chr10_13647035_13654416_-	13651905	FALSE	13647734	NA	pAread	24	0	FRMD4A	RefSeq:NM_001318338.2	9	49	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.5	chr10_13647035_13654416_-	13651905	FALSE	13647758	NA	atlas	0	0.0526	FRMD4A	RefSeq:NM_001318338.2	9	49	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.5	chr10_13647035_13654416_-	13651905	FALSE	13649793	NA	atlas,pAread	27	0.0062	FRMD4A	RefSeq:NM_001318338.2	9	49	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.6	chr10_13647035_13654416_-	13651905	FALSE	13647734	NA	pAread	24	0	FRMD4A	RefSeq:NM_001318337.2	5	5	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.6	chr10_13647035_13654416_-	13651905	FALSE	13647758	NA	atlas	0	0.0526	FRMD4A	RefSeq:NM_001318337.2	5	5	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.6	chr10_13647035_13654416_-	13651905	FALSE	13649793	NA	atlas,pAread	27	0.0062	FRMD4A	RefSeq:NM_001318337.2	5	5	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.7	chr10_13647035_13654416_-	13651905	FALSE	13647734	NA	pAread	24	0	FRMD4A	RefSeq:NM_001318336.2	9	17	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.7	chr10_13647035_13654416_-	13651905	FALSE	13647758	NA	atlas	0	0.0526	FRMD4A	RefSeq:NM_001318336.2	9	17	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.7	chr10_13647035_13654416_-	13651905	FALSE	13649793	NA	atlas,pAread	27	0.0062	FRMD4A	RefSeq:NM_001318336.2	9	17	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.8	chr10_13647035_13654416_-	13651905	FALSE	13647734	NA	pAread	24	0	FRMD4A	RefSeq:NM_018027.5,GENCODE:ENST00000357447.7	37	636	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.8	chr10_13647035_13654416_-	13651905	FALSE	13647758	NA	atlas	0	0.0526	FRMD4A	RefSeq:NM_018027.5,GENCODE:ENST00000357447.7	37	636	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr10_13651903_13651974_-	CHS.5562.8	chr10_13647035_13654416_-	13651905	FALSE	13649793	NA	atlas,pAread	27	0.0062	FRMD4A	RefSeq:NM_018027.5,GENCODE:ENST00000357447.7	37	636	NA	NA	NA	chr10_13647035_13651903_-	chr10_13651974_13654416_-
chr9_77390046_77390142_+	CHS.55819.41	chr9_77382087_77403236_+	77390063	TRUE	77390565	NA	atlas	0	0.0042	VPS13A	NA	17	680	NA	NA	NA	chr9_77382087_77390046_+	chr9_77390142_77403236_+
chr9_77390046_77390142_+	CHS.55819.41	chr9_77382087_77403236_+	77390063	TRUE	77390597	NA	pAread	11	0	VPS13A	NA	17	680	NA	NA	NA	chr9_77382087_77390046_+	chr9_77390142_77403236_+
chr9_77390046_77390142_+	CHS.55819.41	chr9_77382087_77403236_+	77390063	TRUE	77399198	NA	pAread	1410	0	VPS13A	NA	17	680	NA	NA	NA	chr9_77382087_77390046_+	chr9_77390142_77403236_+
chr9_84761220_84761272_+	CHS.55901.62	chr9_84752085_84810542_+	84761239	FALSE	84774938	NA	atlas	0	0.0097	NTRK2	RefSeq:NM_001369547.1,GENCODE:ENST00000692654.1	NA	NA	NA	NA	NA	chr9_84752085_84761220_+	chr9_84761272_84810542_+
chr9_84761220_84761272_+	CHS.55901.62	chr9_84752085_84810542_+	84761239	FALSE	84786643	NA	pAread	16	0	NTRK2	RefSeq:NM_001369547.1,GENCODE:ENST00000692654.1	NA	NA	NA	NA	NA	chr9_84752085_84761220_+	chr9_84761272_84810542_+
chr9_84761220_84761272_+	CHS.55901.62	chr9_84752085_84810542_+	84761239	FALSE	84787152	NA	atlas	0	0.005	NTRK2	RefSeq:NM_001369547.1,GENCODE:ENST00000692654.1	NA	NA	NA	NA	NA	chr9_84752085_84761220_+	chr9_84761272_84810542_+
chr9_84761220_84761272_+	CHS.55901.62	chr9_84752085_84810542_+	84761239	FALSE	84797960	NA	atlas	0	0.0324	NTRK2	RefSeq:NM_001369547.1,GENCODE:ENST00000692654.1	NA	NA	NA	NA	NA	chr9_84752085_84761220_+	chr9_84761272_84810542_+
chr9_84761220_84761272_+	CHS.55901.62	chr9_84752085_84810542_+	84761239	FALSE	84809910	NA	pAread	35	0	NTRK2	RefSeq:NM_001369547.1,GENCODE:ENST00000692654.1	NA	NA	NA	NA	NA	chr9_84752085_84761220_+	chr9_84761272_84810542_+
chr9_95474012_95474143_-	CHS.56143.12	chr9_95469931_95476034_-	95474048	FALSE	95473544	NA	pAread	15	0	PTCH1	NA	55	235	NA	NA	NA	chr9_95469931_95474012_-	chr9_95474143_95476034_-
chr9_95967459_95967625_+	CHS.56157.27	chr9_95966714_95970576_+	95967461	TRUE	95968829	CHS.56157.4	atlas,pAread,TE	41	0.0048	ERCC6L2	NA	2.8	176	RefSeq:NM_001010895.4,GENCODE:ENST00000288985.13	7374	3.6	chr9_95966714_95967459_+	chr9_95967625_95970576_+
chr9_98007502_98007702_+	CHS.56229.14	chr9_98005153_98011271_+	98007515	TRUE	98007803	NA	atlas,pAread	274	0.1207	ANP32B	NA	19	2536	NA	NA	NA	chr9_98005153_98007502_+	chr9_98007702_98011271_+
chr9_98007502_98007702_+	CHS.56229.14	chr9_98005153_98011271_+	98007515	TRUE	98010292	NA	pAread	14	0	ANP32B	NA	19	2536	NA	NA	NA	chr9_98005153_98007502_+	chr9_98007702_98011271_+
chr9_100445169_100445237_+	CHS.56292.1	chr9_100442356_100450557_+	100445230	FALSE	100445286	NA	atlas,pAread	64	0.2084	MSANTD3	RefSeq:NM_001198807.2,GENCODE:ENST00000374885.5	21	3356	NA	NA	NA	chr9_100442356_100445169_+	chr9_100445237_100450557_+
chr9_100445169_100445237_+	CHS.56292.1	chr9_100442356_100450557_+	100445230	FALSE	100445543	NA	atlas,pAread	79	0.0181	MSANTD3	RefSeq:NM_001198807.2,GENCODE:ENST00000374885.5	21	3356	NA	NA	NA	chr9_100442356_100445169_+	chr9_100445237_100450557_+
chr9_100445169_100445237_+	CHS.56292.1	chr9_100442356_100450557_+	100445230	FALSE	100445948	NA	atlas,pAread	133	0.1732	MSANTD3	RefSeq:NM_001198807.2,GENCODE:ENST00000374885.5	21	3356	NA	NA	NA	chr9_100442356_100445169_+	chr9_100445237_100450557_+
chr9_100445169_100445237_+	CHS.56292.1	chr9_100442356_100450557_+	100445230	FALSE	100446235	NA	atlas,pAread	17	0.084	MSANTD3	RefSeq:NM_001198807.2,GENCODE:ENST00000374885.5	21	3356	NA	NA	NA	chr9_100442356_100445169_+	chr9_100445237_100450557_+
chr9_105623050_105623221_+	CHS.56368.22	chr9_105620061_105635051_+	105623068	TRUE	105628599	NA	atlas	0	0.0077	FKTN	RefSeq:NR_147214.2	8	28	NA	NA	NA	chr9_105620061_105623050_+	chr9_105623221_105635051_+
chr9_105623050_105623221_+	CHS.56368.22	chr9_105620061_105635051_+	105623068	TRUE	105632484	NA	atlas	0	4e-04	FKTN	RefSeq:NR_147214.2	8	28	NA	NA	NA	chr9_105620061_105623050_+	chr9_105623221_105635051_+
chr9_105623050_105623221_+	CHS.56368.32	chr9_105620061_105635051_+	105623068	TRUE	105628599	NA	atlas	0	0.0077	FKTN	RefSeq:NR_147213.2,GENCODE:ENST00000675695.1	1.5	3	NA	NA	NA	chr9_105620061_105623050_+	chr9_105623221_105635051_+
chr9_105623050_105623221_+	CHS.56368.32	chr9_105620061_105635051_+	105623068	TRUE	105632484	NA	atlas	0	4e-04	FKTN	RefSeq:NR_147213.2,GENCODE:ENST00000675695.1	1.5	3	NA	NA	NA	chr9_105620061_105623050_+	chr9_105623221_105635051_+
chr9_111564157_111564262_-	CHS.56464.15	chr9_111563231_111570091_-	111564239	TRUE	111563251	NA	pAread	59	0	PTGR1	NA	22	2211	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.15	chr9_111563231_111570091_-	111564239	TRUE	111563257	NA	atlas	0	0.0087	PTGR1	NA	22	2211	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.15	chr9_111563231_111570091_-	111564239	TRUE	111563501	NA	pAread	21	0	PTGR1	NA	22	2211	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.15	chr9_111563231_111570091_-	111564239	TRUE	111563822	NA	atlas,pAread	157	0.015	PTGR1	NA	22	2211	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.15	chr9_111563231_111570091_-	111564239	TRUE	111563953	NA	atlas	0	0.0014	PTGR1	NA	22	2211	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.17	chr9_111563231_111570091_-	111564239	TRUE	111563251	NA	pAread	59	0	PTGR1	GENCODE:ENST00000466771.6	178	8642	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.17	chr9_111563231_111570091_-	111564239	TRUE	111563257	NA	atlas	0	0.0087	PTGR1	GENCODE:ENST00000466771.6	178	8642	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.17	chr9_111563231_111570091_-	111564239	TRUE	111563501	NA	pAread	21	0	PTGR1	GENCODE:ENST00000466771.6	178	8642	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.17	chr9_111563231_111570091_-	111564239	TRUE	111563822	NA	atlas,pAread	157	0.015	PTGR1	GENCODE:ENST00000466771.6	178	8642	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr9_111564157_111564262_-	CHS.56464.17	chr9_111563231_111570091_-	111564239	TRUE	111563953	NA	atlas	0	0.0014	PTGR1	GENCODE:ENST00000466771.6	178	8642	NA	NA	NA	chr9_111563231_111564157_-	chr9_111564262_111570091_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18563992	NA	atlas	0	0.0053	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18564342	NA	atlas	0	0.0094	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18564380	NA	atlas	0	0.0146	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18564601	NA	atlas	0	0.022	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18565121	NA	atlas	0	0.0182	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18565607	NA	atlas	0	0.0095	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18565659	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18565691	NA	atlas	0	0.0148	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18565807	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18565897	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18566033	NA	atlas	0	0.0052	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18566303	NA	atlas	0	0.0043	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18566383	NA	atlas	0	0.0104	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18566622	NA	atlas	0	0.0043	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18566857	NA	atlas	0	0.0043	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567027	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567054	NA	atlas	0	0.0069	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567090	NA	atlas	0	0.0078	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567139	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567258	NA	atlas	0	0.0061	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567377	NA	atlas	0	0.0104	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18567923	NA	atlas	0	0.0224	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18568063	NA	atlas	0	0.0078	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18568289	NA	atlas	0	0.0094	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18568402	NA	atlas	0	0.0094	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18569247	NA	atlas	0	0.0121	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18569380	NA	atlas	0	0.0069	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18569538	NA	atlas	0	0.0061	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18569591	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18569868	NA	atlas	0	0.0052	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18570487	NA	atlas	0	0.0052	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18570554	NA	atlas	0	0.0121	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18570747	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18570983	NA	atlas	0	0.042	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571138	NA	atlas	0	9e-04	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571163	NA	atlas	0	0.0068	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571279	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571299	NA	atlas	0	0.0253	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571334	NA	atlas	0	0.0189	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571496	NA	atlas	0	0.0188	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571701	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18571864	NA	atlas	0	0.0087	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18572510	NA	atlas	0	0.0025	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18572533	NA	atlas	0	0.0147	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18572838	NA	atlas	0	0.0175	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18572906	NA	atlas	0	0.0119	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18572945	NA	atlas	0	0.0113	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18573013	NA	atlas	0	0.0017	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18573054	NA	atlas	0	0.0035	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18573162	NA	atlas	0	0.0121	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18573248	NA	atlas	0	0.0162	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18573425	NA	atlas	0	0.0205	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18576223	NA	atlas	0	0.0033	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18578233	NA	pAread	11	0	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18579156	NA	atlas	0	0.0122	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr10_18581681_18581798_-	CHS.5648.59	chr10_18551971_18585949_-	18581713	FALSE	18579546	NA	atlas	0	0.0061	NSUN6	NA	4.3	2	NA	NA	NA	chr10_18551971_18581681_-	chr10_18581798_18585949_-
chr9_112052155_112052349_-	CHS.56485.12	chr9_112041960_112058428_-	112052302	TRUE	112046880	NA	atlas	0	0.0013	SUSD1	NA	2.3	7	NA	NA	NA	chr9_112041960_112052155_-	chr9_112052349_112058428_-
chr9_112052155_112052349_-	CHS.56485.12	chr9_112041960_112058428_-	112052302	TRUE	112047071	NA	pAread	92	0	SUSD1	NA	2.3	7	NA	NA	NA	chr9_112041960_112052155_-	chr9_112052349_112058428_-
chr9_112052155_112052349_-	CHS.56485.12	chr9_112041960_112058428_-	112052302	TRUE	112051399	NA	pAread	15	0	SUSD1	NA	2.3	7	NA	NA	NA	chr9_112041960_112052155_-	chr9_112052349_112058428_-
chr9_124021819_124021867_+	CHS.56711.2	chr9_124021304_124032420_+	124021830	FALSE	124027829	NA	pAread	31	0	LHX2	RefSeq:XM_006717323.4	15	383	NA	NA	NA	chr9_124021304_124021819_+	chr9_124021867_124032420_+
chr9_124975247_124975389_-	CHS.56743.3	chr9_124971844_124976114_-	124975313	TRUE	124972199	NA	atlas	0	0.017	SCAI	NA	3.8	29	NA	NA	NA	chr9_124971844_124975247_-	chr9_124975389_124976114_-
chr10_21708588_21708657_+	CHS.5677.13	chr10_21688538_21713772_+	21708595	TRUE	21711576	NA	atlas	0	0.0062	MLLT10	RefSeq:NR_136736.2,GENCODE:ENST00000651298.1	NA	NA	NA	NA	NA	chr10_21688538_21708588_+	chr10_21708657_21713772_+
chr10_21708588_21708657_+	CHS.5677.13	chr10_21688538_21713772_+	21708595	TRUE	21713689	NA	atlas	0	0.0039	MLLT10	RefSeq:NR_136736.2,GENCODE:ENST00000651298.1	NA	NA	NA	NA	NA	chr10_21688538_21708588_+	chr10_21708657_21713772_+
chr9_127684368_127684493_+	CHS.56808.3	chr9_127682560_127690775_+	127684477	FALSE	127684518	NA	atlas,pAread	15	0.0225	STXBP1	RefSeq:NM_003165.6,GENCODE:ENST00000373302.8	656	6112	NA	NA	NA	chr9_127682560_127684368_+	chr9_127684493_127690775_+
chr9_127684368_127684493_+	CHS.56808.3	chr9_127682560_127690775_+	127684477	FALSE	127684637	NA	atlas	0	0.007	STXBP1	RefSeq:NM_003165.6,GENCODE:ENST00000373302.8	656	6112	NA	NA	NA	chr9_127682560_127684368_+	chr9_127684493_127690775_+
chr9_127684368_127684493_+	CHS.56808.3	chr9_127682560_127690775_+	127684477	FALSE	127686753	NA	pAread	18	0	STXBP1	RefSeq:NM_003165.6,GENCODE:ENST00000373302.8	656	6112	NA	NA	NA	chr9_127682560_127684368_+	chr9_127684493_127690775_+
chr9_127684368_127684493_+	CHS.56808.37	chr9_127682560_127690775_+	127684477	FALSE	127684518	NA	atlas,pAread	15	0.0225	STXBP1	RefSeq:NM_001374308.2,GENCODE:ENST00000650920.1	NA	NA	NA	NA	NA	chr9_127682560_127684368_+	chr9_127684493_127690775_+
